Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
24-December-2024,1231.90,1233.45,1221.45,1223.50,1227.630140563447534917,268064,7418,329083446.00,155400,57.97,12.00,-8.40
23-December-2024,1217.25,1227.00,1213.15,1222.10,1215.898685869094594801,3332773,24774,4052314311.00,2994898,89.86,13.85,4.85
20-December-2024,1229.95,1239.75,1202.10,1206.00,1221.509482413443343447,1166317,72547,1424667275.00,692036,59.34,37.65,-23.95
19-December-2024,1239.95,1244.95,1229.40,1230.60,1235.946979986041159715,424104,13275,524170058.00,282860,66.70,15.55,-9.35
18-December-2024,1243.40,1259.90,1241.75,1253.05,1252.814861035380491963,260426,10295,326265563.00,103970,39.92,18.15,9.65
17-December-2024,1262.65,1262.65,1242.60,1245.10,1248.929530573916742118,639483,19200,798669203.00,426036,66.62,20.05,-17.55
16-December-2024,1275.00,1281.60,1266.85,1268.05,1273.431021111404712954,465483,18021,592760492.00,234048,50.28,14.75,-6.95
13-December-2024,1265.00,1275.15,1240.00,1273.35,1256.872178821012769832,1106984,49260,1391337392.00,572086,51.68,35.15,8.35
12-December-2024,1275.20,1278.10,1261.05,1263.85,1266.344083205561862849,683512,20352,865561377.00,524388,76.72,17.05,-11.35
11-December-2024,1286.50,1290.00,1275.35,1278.10,1282.734837460401844521,594409,26224,762469132.00,333013,56.02,14.65,-8.40
10-December-2024,1290.00,1295.00,1280.75,1284.95,1287.002152688240627263,438986,25789,564975927.00,261192,59.50,14.25,-5.05
9-December-2024,1303.00,1315.45,1292.90,1295.15,1304.497931497552452601,554024,29265,722723162.00,332271,59.97,22.55,-7.85
6-December-2024,1326.90,1326.90,1309.80,1311.80,1315.158075701294641883,412701,15853,542767053.00,239650,58.07,17.10,-15.10
5-December-2024,1310.75,1329.50,1306.40,1321.20,1317.705287272522512510,674847,26667,889249460.00,302178,44.78,23.10,10.45
4-December-2024,1326.95,1329.00,1305.00,1309.00,1311.998966913877562190,438492,21299,575301051.00,219713,50.11,24.00,-17.95
3-December-2024,1318.85,1326.70,1307.25,1323.35,1320.694281246282708538,344673,9788,455207660.00,130815,37.95,19.45,4.50
2-December-2024,1291.65,1311.05,1277.00,1309.05,1298.473264244123628004,633384,32717,822432190.00,312865,49.40,34.05,17.40
29-November-2024,1280.00,1299.30,1274.75,1292.45,1289.432782607882856116,748891,26378,965644606.00,309336,41.31,24.55,12.45
28-November-2024,1291.95,1296.80,1269.25,1271.35,1281.871478708809739757,481819,14835,617630034.00,310986,64.54,27.55,-20.60
27-November-2024,1295.75,1303.80,1286.20,1292.90,1294.112526700382816145,263573,7964,341093121.00,111190,42.19,17.60,-2.85
26-November-2024,1296.45,1297.85,1284.00,1295.55,1291.336716465718321889,487024,18740,628911973.00,193441,39.72,13.85,-0.90
25-November-2024,1294.80,1304.35,1282.65,1287.80,1295.292255953821842991,962533,29522,1246761541.00,465520,48.36,21.70,-7.00
22-November-2024,1229.90,1268.65,1223.05,1265.95,1245.481598537657220791,1055840,38318,1315029291.00,470092,44.52,45.60,36.05
21-November-2024,1247.05,1247.05,1217.70,1223.20,1226.028370527396130514,491073,16533,602069430.00,227649,46.36,29.35,-23.85
19-November-2024,1259.05,1281.00,1235.45,1241.30,1266.364781770711616698,397953,15595,503953664.00,187244,47.05,45.55,-17.75
18-November-2024,1266.55,1273.10,1244.00,1260.65,1257.046354094001592134,609245,31878,765849206.00,306733,50.35,29.10,-5.90
14-November-2024,1254.55,1272.50,1252.25,1267.70,1263.730321802765885329,799527,35721,1010386513.00,333694,41.74,20.25,13.15
13-November-2024,1269.50,1275.00,1249.70,1252.25,1258.764892040905209385,525801,19634,661859839.00,272589,51.84,25.30,-17.25
12-November-2024,1275.00,1289.40,1269.00,1273.10,1278.276567829522812468,592220,25061,757020949.00,296166,50.01,20.40,-1.90
11-November-2024,1282.60,1285.95,1266.35,1273.05,1275.487336931362372513,695566,30918,887185625.00,313877,45.13,19.60,-9.55
8-November-2024,1302.65,1302.80,1278.00,1284.00,1285.063422089814972613,927106,52161,1191390009.00,490784,52.94,24.80,-18.65
7-November-2024,1322.15,1324.00,1303.20,1305.65,1309.634998980370238895,529604,27605,693587934.00,281154,53.09,20.80,-16.50
6-November-2024,1311.85,1328.45,1300.30,1325.55,1310.711066629127840304,873762,28221,1145249523.00,493631,56.49,28.15,13.70
5-November-2024,1293.75,1309.35,1286.15,1305.95,1297.205693905095085194,410474,15998,532469210.00,188048,45.81,23.20,12.20
4-November-2024,1337.00,1338.60,1285.10,1302.00,1299.267529545091401890,1351832,82812,1756391423.00,697619,51.61,53.50,-35.00
1-November-2024,1339.85,1341.00,1334.30,1339.10,1339.260387335444321819,290859,29489,389535937.00,224885,77.32,6.70,-0.75
31-October-2024,1341.90,1342.90,1326.05,1332.60,1334.223385418803964392,657957,30865,877861616.00,266894,40.56,16.85,-9.30
30-October-2024,1339.80,1349.90,1324.80,1343.95,1342.065527671658634501,324321,10575,435260034.00,158931,49.00,25.10,4.15
29-October-2024,1334.30,1342.90,1320.50,1338.95,1329.854116844124357065,363373,12936,483233080.00,184546,50.79,22.40,4.65
28-October-2024,1338.00,1353.15,1322.00,1334.30,1337.909122858169284676,384134,19676,513936383.00,203317,52.93,31.15,-3.70
25-October-2024,2687.70,2687.70,2645.00,2655.45,2659.018695732596348442,735248,47039,1955038178.00,421459,57.32,42.70,-32.25
24-October-2024,2675.00,2687.60,2647.00,2679.95,2668.384431455285396419,433695,35785,1157264986.00,275563,63.54,40.60,4.95
23-October-2024,2681.00,2715.00,2671.00,2677.70,2688.260393543420894665,424807,31172,1141991833.00,266183,62.66,44.00,-3.30
22-October-2024,2739.90,2751.90,2680.80,2687.30,2716.347814823039262337,189138,13288,513764593.00,105363,55.71,71.10,-52.60
21-October-2024,2739.65,2748.00,2716.05,2738.25,2734.600497436678341200,197010,10014,538743644.00,118939,60.37,31.95,-1.40
18-October-2024,2706.65,2736.00,2683.20,2717.55,2716.085658611089193728,709736,29023,1927703771.00,417450,58.82,52.80,10.90
17-October-2024,2738.70,2738.70,2705.00,2713.45,2721.247352578123308140,831186,17233,2261862702.00,696247,83.77,33.70,-25.25
16-October-2024,2687.90,2728.55,2676.00,2708.00,2696.458159654447228903,317636,20473,856492184.00,165874,52.22,52.55,20.10
15-October-2024,2718.95,2744.00,2681.25,2687.90,2708.607080149291301388,643574,66492,1743189093.00,422010,65.57,62.75,-31.05
14-October-2024,2761.70,2761.70,2736.50,2745.20,2745.847234162246106671,252419,11531,693104013.00,151823,60.15,25.20,-16.50
11-October-2024,2742.00,2767.05,2738.00,2742.20,2747.994500115572355092,441282,20217,1212640509.00,111294,25.22,29.05,0.20
10-October-2024,2764.35,2772.00,2740.00,2742.05,2751.818475851689697633,365450,27678,1005652062.00,234345,64.12,32.00,-22.30
9-October-2024,2802.70,2802.70,2744.15,2750.10,2773.974371533215616050,320542,34288,889175293.00,187886,58.62,58.55,-52.60
8-October-2024,2760.00,2802.75,2728.60,2796.05,2767.748089493943523117,159251,11308,440766651.00,68973,43.31,74.15,36.05
7-October-2024,2799.95,2799.95,2722.90,2740.95,2755.490827707006936908,561201,53053,1546384208.00,338441,60.31,77.05,-59.00
4-October-2024,2814.00,2835.95,2766.00,2773.80,2794.908727391870670653,1120117,70759,3130624779.00,481041,42.95,69.95,-40.20
3-October-2024,2870.30,2899.95,2775.00,2815.25,2852.014691889516178399,3544881,86500,10110052693.00,2516079,70.98,124.95,-55.05
1-October-2024,2962.70,2978.00,2926.00,2929.80,2938.115826534642677163,734210,25159,2157194021.00,618581,84.25,52.00,-32.90
30-September-2024,3036.00,3044.30,2950.00,2953.80,2977.606550016103513857,425373,37436,1266593431.00,276365,64.97,94.30,-82.20
27-September-2024,3000.00,3066.90,2984.00,3052.40,3021.725733056416917317,451159,26657,1363278760.00,221025,48.99,82.90,52.40
26-September-2024,2984.95,3008.00,2976.10,3000.70,2995.995116349669363673,151526,7296,453971156.00,93992,62.03,31.90,15.75
25-September-2024,2969.25,2993.60,2960.50,2987.45,2973.988805818260763375,147398,14310,438360002.00,79750,54.11,33.10,18.20
24-September-2024,2979.95,3000.00,2976.40,2979.25,2986.166264748387653415,231805,13420,692208271.00,157052,67.75,23.60,-0.70
23-September-2024,2980.10,3002.75,2979.20,2988.40,2991.212502010077186963,298496,14402,892864967.00,162410,54.41,23.55,8.30
20-September-2024,2949.00,2991.15,2943.55,2973.10,2967.083468141838707764,1703033,39884,5053041060.00,734848,43.15,47.60,24.10
19-September-2024,2930.95,2953.00,2911.20,2939.35,2933.019438871164029865,60806,6284,178345180.00,21848,35.93,41.80,8.40
18-September-2024,2940.00,2964.00,2922.00,2926.25,2940.930669639463883047,197345,18122,580377963.00,101209,51.29,42.00,-13.75
17-September-2024,2948.70,2954.00,2933.80,2944.60,2943.349208637881123767,180322,13168,530750616.00,128434,71.22,20.20,-4.10
16-September-2024,2957.50,2961.60,2930.00,2942.90,2944.216972477064220183,41420,4774,121949467.00,21676,52.33,31.60,-14.60
13-September-2024,2954.40,2966.00,2938.70,2944.45,2948.846298978029707476,362535,16985,1069059993.00,38987,10.75,27.30,-9.95
12-September-2024,2918.75,2971.00,2892.30,2958.40,2917.507962785249784730,344917,22577,1006298094.00,175952,51.01,78.70,39.65
11-September-2024,2928.95,2937.00,2895.30,2903.10,2920.761266757334369535,128675,9774,375828956.00,84883,65.97,41.70,-25.85
10-September-2024,2924.80,2943.95,2916.00,2923.00,2930.051916349075729922,217523,15890,637353683.00,114851,52.80,27.95,-1.80
9-September-2024,2932.10,2939.00,2912.50,2926.05,2925.245288557236748565,218033,18206,637800006.00,107949,49.51,26.50,-6.05
6-September-2024,2989.90,2996.20,2922.75,2929.85,2939.591060956313563559,1020042,66409,2998506345.00,405723,39.78,73.45,-60.05
5-September-2024,3039.45,3052.05,2975.00,2987.15,3012.533906799934668361,312253,30289,940672750.00,191530,61.34,77.05,-52.30
4-September-2024,2995.90,3034.00,2995.90,3029.80,3020.062493479394887845,201285,13260,607893279.00,100411,49.88,38.10,33.90
3-September-2024,3041.65,3045.00,3015.30,3019.60,3028.421395321857915573,206877,16278,626510733.00,141857,68.57,29.70,-22.05
2-September-2024,3031.65,3053.35,3012.80,3032.80,3034.808762962173113320,300104,21904,910758249.00,153262,51.07,40.55,1.15
30-August-2024,3083.95,3083.95,3006.95,3019.75,3033.171789499701108198,695904,45041,2110796381.00,316523,45.48,77.00,-64.20
29-August-2024,3014.95,3074.80,2988.00,3040.85,3041.837685620322276270,545805,25841,1660250218.00,198034,36.28,86.80,25.90
28-August-2024,3013.95,3015.00,2985.35,2995.75,2998.964401737837097342,51098,5235,153241083.00,20158,39.45,29.65,-18.20
27-August-2024,3023.00,3025.10,2998.00,3000.45,3006.897670893054024255,72560,4887,218180495.00,37714,51.98,27.10,-22.55
26-August-2024,3015.00,3046.15,3005.45,3024.15,3029.640673535291403967,195090,13858,591052599.00,119004,61.00,40.70,9.15
23-August-2024,3015.40,3022.65,2996.20,2999.95,3003.276219038774795621,525496,15205,1578209640.00,48270,9.19,26.45,-15.45
22-August-2024,3001.30,3011.80,2981.35,2995.10,2993.643134761889994934,193482,10599,579216061.00,148105,76.55,30.45,-6.20
21-August-2024,2985.00,3015.85,2980.00,2996.55,3002.454012239793716315,90361,8533,271304747.00,48053,53.18,35.85,11.55
20-August-2024,2986.25,3007.65,2981.00,2993.35,2999.288845413726747915,311800,13518,935178262.00,221591,71.07,26.65,7.10
19-August-2024,2967.45,2996.35,2963.00,2977.20,2980.684640381282495667,92320,5629,275176806.00,36563,39.60,33.35,9.75
16-August-2024,2933.35,2961.00,2916.65,2956.15,2949.064041203038884565,623255,20741,1838018909.00,130893,21.00,44.35,22.80
14-August-2024,2926.50,2943.40,2908.00,2922.65,2925.588908157724175381,57087,4522,167013094.00,30355,53.17,35.40,-3.85
13-August-2024,2925.00,2939.90,2915.60,2926.90,2920.955485434802504427,1486008,12292,4340563219.00,1403964,94.48,24.30,1.90
12-August-2024,2932.40,2946.00,2916.20,2921.50,2932.577720278001556590,146474,10768,429546389.00,100276,68.46,29.80,-10.90
9-August-2024,2927.70,2954.05,2912.05,2948.30,2944.172978261325723398,381256,18590,1122483613.00,102196,26.80,42.00,20.60
8-August-2024,2923.00,2927.20,2892.25,2895.50,2905.561344604202875651,177212,13438,514900337.00,94149,53.13,34.95,-27.50
7-August-2024,2945.75,2946.10,2923.00,2929.20,2932.488709690610355515,122273,7410,358564192.00,89146,72.91,23.10,-16.55
6-August-2024,2901.15,2955.35,2901.15,2911.80,2931.527200144229530996,194135,13719,569112033.00,87766,45.21,54.20,10.65
5-August-2024,2950.05,2960.10,2865.80,2894.70,2906.047652570762732436,247164,15951,718270362.00,140254,56.75,94.30,-55.35
2-August-2024,3000.40,3018.35,2985.80,2998.45,3000.534679702577466030,612462,27387,1837713471.00,129809,21.19,32.55,-1.95
1-August-2024,3023.80,3036.90,3009.85,3031.70,3024.725445853490968425,69866,4954,211325468.00,24549,35.14,27.05,7.90
31-July-2024,3013.95,3020.95,3003.10,3010.25,3011.854110813226094727,62664,4400,188734826.00,30467,48.62,17.85,-3.70
30-July-2024,3034.75,3049.90,3021.15,3025.55,3030.953643792755641857,145741,9849,441734215.00,91369,62.69,28.75,-9.20
29-July-2024,3039.95,3054.00,3025.45,3040.75,3037.635096089235317833,59528,6847,180824342.00,21496,36.11,28.55,0.80
26-July-2024,2998.75,3025.95,2981.90,3017.85,3014.942999154524848151,771164,29012,2325015503.00,160503,20.81,44.05,19.10
25-July-2024,2961.00,3001.15,2954.70,2982.60,2975.808016298127546582,87372,6937,260002298.00,28797,32.96,46.45,21.60
24-July-2024,2964.85,3020.00,2953.70,2990.65,2989.401019246342220787,164239,13739,490976234.00,80607,49.08,66.30,25.80
23-July-2024,3004.95,3012.85,2927.10,2975.65,2970.413557741867022405,263864,16386,783785203.00,115747,43.87,85.75,-29.30
22-July-2024,3070.15,3073.35,2998.80,3001.10,3019.662529659657079122,190073,18591,573956316.00,88177,46.39,74.55,-69.05
19-July-2024,3175.00,3179.00,3104.15,3109.50,3117.950423016267175506,573855,22612,1789251440.00,93572,16.31,74.85,-65.50
18-July-2024,3152.00,3186.60,3116.10,3170.35,3155.192262400000000000,156250,9358,492998791.00,35670,22.83,70.50,18.35
16-July-2024,3192.40,3200.00,3138.15,3151.45,3164.770488200689701805,59156,5295,187215163.00,26252,44.38,61.85,-40.95
15-July-2024,3200.15,3211.45,3171.00,3193.70,3188.527536013463446491,159246,10850,507760256.00,92720,58.22,40.45,-6.45
12-July-2024,3172.80,3209.95,3148.65,3193.45,3187.917422021994027304,722287,34872,2302591311.00,103376,14.31,61.30,20.65
11-July-2024,3178.00,3207.85,3140.65,3163.50,3171.794256750208369676,103182,7219,327272075.00,39131,37.92,67.20,-14.50
10-July-2024,3185.00,3195.00,3126.75,3166.90,3150.915016641281660743,70908,5040,223425082.00,28646,40.40,68.25,-18.10
9-July-2024,3199.95,3201.10,3162.05,3180.15,3177.187143402802645085,167556,10769,532356769.00,110558,65.98,39.05,-19.80
8-July-2024,3179.90,3217.90,3165.00,3202.10,3194.531172147808411945,191870,15220,612934696.00,103521,53.95,52.90,22.20
5-July-2024,3103.80,3197.65,3096.10,3180.05,3156.873612770874479727,758977,39223,2395994464.00,69164,9.11,101.55,76.25
4-July-2024,3116.95,3134.50,3102.30,3107.90,3118.929627644718865346,132481,13248,413198916.00,65516,49.45,32.20,-9.05
3-July-2024,3130.35,3149.50,3085.20,3105.30,3107.664441648610237412,171684,13522,533536262.00,67793,39.49,64.30,-25.05
2-July-2024,3133.80,3150.00,3113.35,3132.30,3128.560544338926089059,157108,12409,491521890.00,74311,47.30,36.65,-1.50
1-July-2024,3129.95,3157.55,3110.40,3120.35,3126.993971408163917998,187606,14142,586642831.00,83104,44.30,47.15,-9.60
28-June-2024,3060.95,3161.45,3060.95,3131.85,3126.086714861490709087,1032891,64567,3228906833.00,265075,25.66,100.50,70.90
27-June-2024,3021.50,3075.00,3012.10,3061.10,3055.974365014647700160,331110,12485,1011863672.00,161902,48.90,62.90,39.60
26-June-2024,2899.95,3037.00,2890.15,3027.40,2984.721119253462036596,722696,52941,2157046014.00,473270,65.49,146.85,127.45
25-June-2024,2895.00,2912.10,2883.40,2908.50,2897.675614849851711280,209726,14487,607717916.00,145422,69.34,28.70,13.50
24-June-2024,2892.00,2899.00,2874.40,2883.00,2885.745059257014339718,62693,6745,180916015.00,24848,39.63,24.60,-9.00
21-June-2024,2943.40,2949.05,2880.50,2906.80,2904.637388436382274616,897470,40925,2606824917.00,92863,10.35,68.55,-36.60
20-June-2024,2929.95,2964.90,2900.70,2946.40,2946.163202921652105486,99122,8108,292029589.00,39279,39.63,64.20,16.45
19-June-2024,2971.40,2975.20,2911.25,2917.20,2937.379189399844115354,97508,8454,286417970.00,41986,43.06,63.95,-54.20
18-June-2024,2970.20,2974.00,2941.20,2961.40,2953.988557886356482938,108022,7033,319095752.00,70772,65.52,32.80,-8.80
14-June-2024,2936.10,2958.70,2913.40,2954.55,2945.396656738844616168,186345,9324,548859940.00,42063,22.57,45.30,18.45
13-June-2024,2946.00,2946.00,2920.55,2928.65,2932.825460799471882980,57563,5118,168822232.00,31104,54.03,25.45,-17.35
12-June-2024,2913.50,2952.00,2911.00,2926.05,2934.144199010279648150,172574,15651,506357001.00,81303,47.11,41.00,12.55
11-June-2024,2949.95,2949.95,2910.00,2913.50,2925.506723929886955417,125968,8377,368520231.00,68267,54.19,39.95,-36.45
10-June-2024,2943.75,2986.55,2935.55,2940.60,2959.824948889348310477,87066,7608,257700119.00,35687,40.99,51.00,-3.15
7-June-2024,2858.00,2944.50,2852.95,2939.45,2925.647080198066592803,952205,45635,2785815778.00,230194,24.17,91.55,81.45
6-June-2024,2869.00,2886.00,2843.00,2863.75,2861.909060294935350734,255378,20470,730868612.00,128976,50.50,43.00,-5.25
5-June-2024,2848.95,2861.35,2768.05,2842.15,2816.833429583643370389,180086,17261,507272265.00,68015,37.77,93.30,-6.80
4-June-2024,3007.95,3007.95,2719.15,2793.60,2838.330642014703098622,1035428,84014,2938887020.00,439262,42.42,288.80,-214.35
3-June-2024,2974.90,3029.90,2918.00,3021.25,2978.357255472970615199,315231,20743,938870536.00,181306,57.52,111.90,46.35
31-May-2024,2864.65,2884.20,2843.25,2859.60,2858.771956361957942319,797286,41213,2279258858.00,206626,25.92,40.95,-5.05
30-May-2024,2884.00,2884.00,2841.50,2850.00,2857.173354023498115717,54132,7040,154664508.00,25949,47.94,42.50,-34.00
29-May-2024,2897.00,2916.10,2877.00,2881.45,2896.314992086784161275,65081,6177,188495076.00,41684,64.05,39.10,-15.55
28-May-2024,2941.95,2957.00,2905.40,2911.25,2936.222945323246217331,116320,8657,341541453.00,73685,63.35,51.60,-30.70
27-May-2024,2960.80,2967.45,2924.00,2932.45,2940.971539187492104539,134571,8684,395769481.00,90963,67.59,43.45,-28.35
